compound,concentration,moa,attention,idx,resistance_type,resistance_code,dmso_similarity,moa_similarity,cross_moa,cross_moa_similarity
taxol,0.30000001192092896,Microtubule stabilizers,[0.3056654  0.34275666 0.3515779 ],641,SENSITIVE,0,0.9854282140731812,0.9943513870239258,,0.9945759177207947
taxol,0.30000001192092896,Microtubule stabilizers,[0.30352432 0.3379032  0.35857254],642,SENSITIVE,0,0.9820772409439087,0.9954684972763062,,0.9923718571662903
taxol,0.30000001192092896,Microtubule stabilizers,[0.30381295 0.3392066  0.35698044],643,SENSITIVE,0,0.9860695600509644,0.9958263635635376,,0.9941340684890747
taxol,0.30000001192092896,Microtubule stabilizers,[0.30762628 0.34277713 0.3495966 ],644,SENSITIVE,0,0.983336329460144,0.9918273687362671,,0.9923228025436401
taxol,0.30000001192092896,Microtubule stabilizers,[0.30208814 0.33905727 0.3588546 ],645,SENSITIVE,0,0.9817648530006409,0.9943844079971313,,0.9928992390632629
taxol,0.30000001192092896,Microtubule stabilizers,[0.30603677 0.34181362 0.35214958],646,SENSITIVE,0,0.9805610179901123,0.9957379102706909,,0.9928951859474182
taxol,0.30000001192092896,Microtubule stabilizers,[0.30680177 0.3398302  0.35336807],647,SENSITIVE,0,0.9819328188896179,0.9939955472946167,,0.9935725927352905
taxol,0.30000001192092896,Microtubule stabilizers,[0.30614093 0.337593   0.35626605],648,SENSITIVE,0,0.9815099239349365,0.9959756135940552,,0.992890477180481
taxol,0.30000001192092896,Microtubule stabilizers,[0.3024603  0.33986512 0.35767457],649,SENSITIVE,0,0.9811644554138184,0.9958357810974121,,0.9931411147117615
taxol,0.30000001192092896,Microtubule stabilizers,[0.30812624 0.3391704  0.3527034 ],650,SENSITIVE,0,0.9803172945976257,0.9942037463188171,,0.9916434288024902
taxol,0.30000001192092896,Microtubule stabilizers,[0.308049   0.34039363 0.35155743],651,SENSITIVE,0,0.9772557020187378,0.994503378868103,,0.9903291463851929
taxol,0.30000001192092896,Microtubule stabilizers,[0.30327415 0.34090203 0.35582384],652,SENSITIVE,0,0.9833365082740784,0.9948840141296387,,0.9923956394195557
taxol,0.30000001192092896,Microtubule stabilizers,[0.305868   0.3421404  0.35199162],653,SENSITIVE,0,0.9763051867485046,0.9929608106613159,,0.9887951612472534
taxol,0.30000001192092896,Microtubule stabilizers,[0.30819458 0.33339256 0.3584129 ],654,SENSITIVE,0,0.9804797768592834,0.9938645362854004,,0.9912819862365723
taxol,0.30000001192092896,Microtubule stabilizers,[0.30025187 0.34630257 0.35344562],655,SENSITIVE,0,0.9846235513687134,0.9928449988365173,,0.9931331276893616
taxol,0.30000001192092896,Microtubule stabilizers,[0.30659884 0.34497064 0.34843054],656,SENSITIVE,0,0.9813470840454102,0.993949830532074,,0.9931812882423401
taxol,0.30000001192092896,Microtubule stabilizers,[0.30226192 0.33806902 0.3596691 ],657,SENSITIVE,0,0.975066065788269,0.9924420714378357,,0.988230288028717
taxol,0.30000001192092896,Microtubule stabilizers,[0.3077043  0.33998862 0.35230702],658,SENSITIVE,0,0.9824118614196777,0.9942573308944702,,0.9942141771316528
taxol,0.30000001192092896,Microtubule stabilizers,[0.30554637 0.3438571  0.3505965 ],659,SENSITIVE,0,0.982977569103241,0.9875335097312927,,0.9912358522415161
taxol,0.30000001192092896,Microtubule stabilizers,[0.30610734 0.34042716 0.35346547],660,SENSITIVE,0,0.9843226671218872,0.9937949180603027,,0.9934779405593872
taxol,0.30000001192092896,Microtubule stabilizers,[0.30733895 0.3373579  0.35530317],661,SENSITIVE,0,0.9836298227310181,0.9948990345001221,,0.9919173717498779
taxol,0.30000001192092896,Microtubule stabilizers,[0.30551296 0.33896133 0.35552576],662,SENSITIVE,0,0.9864853620529175,0.9942426681518555,,0.9946252107620239
taxol,0.30000001192092896,Microtubule stabilizers,[0.3065869  0.3435642  0.34984896],663,SENSITIVE,0,0.9822251796722412,0.9951153993606567,,0.9935798645019531
taxol,0.30000001192092896,Microtubule stabilizers,[0.30539334 0.33701047 0.35759616],664,SENSITIVE,0,0.9823958873748779,0.9942848086357117,,0.992247462272644
taxol,0.30000001192092896,Microtubule stabilizers,[0.3081779  0.33734787 0.35447428],665,SENSITIVE,0,0.9817057847976685,0.9954164624214172,,0.9922094345092773
taxol,0.30000001192092896,Microtubule stabilizers,[0.3073652  0.33932307 0.35331175],666,SENSITIVE,0,0.9837877750396729,0.995680570602417,,0.9942333698272705
taxol,0.30000001192092896,Microtubule stabilizers,[0.3034267  0.33800167 0.35857162],667,SENSITIVE,0,0.9796463847160339,0.9939109086990356,,0.9916229248046875
taxol,0.30000001192092896,Microtubule stabilizers,[0.30867383 0.34272525 0.3486009 ],668,SENSITIVE,0,0.9821865558624268,0.9938986301422119,,0.9930909276008606
taxol,0.30000001192092896,Microtubule stabilizers,[0.3057726  0.34053034 0.35369706],669,SENSITIVE,0,0.9830889701843262,0.9950162172317505,,0.9924767017364502
taxol,0.30000001192092896,Microtubule stabilizers,[0.30050877 0.3405409  0.35895032],670,SENSITIVE,0,0.9822030663490295,0.9953294992446899,,0.9918720722198486
taxol,0.30000001192092896,Microtubule stabilizers,[0.31007785 0.3382556  0.3516665 ],671,SENSITIVE,0,0.9815326929092407,0.994482159614563,,0.9915502667427063
taxol,0.30000001192092896,Microtubule stabilizers,[0.30569366 0.34346026 0.35084605],672,SENSITIVE,0,0.979289174079895,0.9942262172698975,,0.9910205602645874
taxol,0.30000001192092896,Microtubule stabilizers,[0.3099836  0.33802307 0.35199332],673,SENSITIVE,0,0.9821408987045288,0.9963295459747314,,0.9940259456634521
taxol,0.30000001192092896,Microtubule stabilizers,[0.29696324 0.3420434  0.36099333],674,SENSITIVE,0,0.9825164079666138,0.9954325556755066,,0.9918060898780823
taxol,0.30000001192092896,Microtubule stabilizers,[0.30675244 0.33828735 0.35496017],675,SENSITIVE,0,0.9794049263000488,0.9937405586242676,,0.989764928817749
taxol,0.30000001192092896,Microtubule stabilizers,[0.30497995 0.3399684  0.3550517 ],676,SENSITIVE,0,0.9785879254341125,0.9933582544326782,,0.9893152713775635
taxol,0.30000001192092896,Microtubule stabilizers,[0.30597192 0.34142128 0.35260683],677,SENSITIVE,0,0.9765654802322388,0.9941493272781372,,0.9913450479507446
taxol,0.30000001192092896,Microtubule stabilizers,[0.30372512 0.33938143 0.35689345],678,SENSITIVE,0,0.9829797744750977,0.9952260851860046,,0.9933962225914001
taxol,0.30000001192092896,Microtubule stabilizers,[0.3091039  0.34150782 0.34938827],679,SENSITIVE,0,0.9870439171791077,0.9944953918457031,,0.9951202273368835
taxol,0.30000001192092896,Microtubule stabilizers,[0.3048106  0.340806   0.35438335],680,SENSITIVE,0,0.9854006767272949,0.9933497905731201,,0.9930278062820435
taxol,0.30000001192092896,Microtubule stabilizers,[0.3064017  0.34023425 0.35336402],681,SENSITIVE,0,0.9759969711303711,0.9937695860862732,,0.9902453422546387
taxol,0.30000001192092896,Microtubule stabilizers,[0.30489364 0.33754113 0.35756525],682,SENSITIVE,0,0.9803613424301147,0.9931861162185669,,0.9923456907272339
taxol,0.30000001192092896,Microtubule stabilizers,[0.30340552 0.3393871  0.35720745],683,SENSITIVE,0,0.9812581539154053,0.9948184490203857,,0.9924821853637695
taxol,0.30000001192092896,Microtubule stabilizers,[0.3056568 0.3356013 0.3587419],684,SENSITIVE,0,0.9829676151275635,0.9933385252952576,,0.9909704923629761
taxol,0.30000001192092896,Microtubule stabilizers,[0.30065408 0.3400615  0.35928446],685,SENSITIVE,0,0.9824193120002747,0.9951351284980774,,0.9944508075714111
taxol,0.30000001192092896,Microtubule stabilizers,[0.30544344 0.33582062 0.35873598],686,SENSITIVE,0,0.9840699434280396,0.9962552785873413,,0.9952026605606079
taxol,0.30000001192092896,Microtubule stabilizers,[0.3015479  0.33618668 0.36226547],687,SENSITIVE,0,0.9833017587661743,0.9949126839637756,,0.9924936294555664
taxol,0.30000001192092896,Microtubule stabilizers,[0.29852667 0.33560875 0.36586455],688,SENSITIVE,0,0.9795445203781128,0.9946802854537964,,0.9935011863708496
taxol,0.30000001192092896,Microtubule stabilizers,[0.30238906 0.33764032 0.3599706 ],689,SENSITIVE,0,0.9783322811126709,0.9959518909454346,,0.9940704107284546
taxol,0.30000001192092896,Microtubule stabilizers,[0.3008819  0.34088346 0.35823464],690,SENSITIVE,0,0.9837777614593506,0.9950209856033325,,0.9940134286880493
taxol,0.30000001192092896,Microtubule stabilizers,[0.30158806 0.3358803  0.36253157],691,SENSITIVE,0,0.9803898930549622,0.99539715051651,,0.9963740110397339
taxol,0.30000001192092896,Microtubule stabilizers,[0.3013038  0.33396676 0.36472943],692,SENSITIVE,0,0.9844133853912354,0.9954426288604736,,0.9943456649780273
taxol,0.30000001192092896,Microtubule stabilizers,[0.2990408  0.34109595 0.3598633 ],693,SENSITIVE,0,0.9798933863639832,0.9956194162368774,,0.9947446584701538
taxol,0.30000001192092896,Microtubule stabilizers,[0.29623127 0.3372749  0.36649385],694,SENSITIVE,0,0.9856933355331421,0.9954362511634827,,0.9929964542388916
taxol,0.30000001192092896,Microtubule stabilizers,[0.30273405 0.3347781  0.36248788],695,SENSITIVE,0,0.9820770025253296,0.9957629442214966,,0.9936654567718506
taxol,0.30000001192092896,Microtubule stabilizers,[0.30055043 0.34486547 0.35458407],696,SENSITIVE,0,0.9802777767181396,0.9915584325790405,,0.9912077784538269
taxol,0.30000001192092896,Microtubule stabilizers,[0.30091113 0.33797884 0.36111012],697,SENSITIVE,0,0.9778959155082703,0.993704080581665,,0.9907933473587036
taxol,0.30000001192092896,Microtubule stabilizers,[0.30003116 0.34092644 0.35904238],698,SENSITIVE,0,0.983698844909668,0.9928902387619019,,0.9903841018676758
taxol,0.30000001192092896,Microtubule stabilizers,[0.29952982 0.33738396 0.36308625],699,SENSITIVE,0,0.9825767278671265,0.994816780090332,,0.9925679564476013
taxol,0.30000001192092896,Microtubule stabilizers,[0.3012446  0.33799794 0.36075753],700,SENSITIVE,0,0.9811642169952393,0.9933573603630066,,0.9929548501968384
taxol,0.30000001192092896,Microtubule stabilizers,[0.2997221  0.3346848  0.36559314],701,SENSITIVE,0,0.9789906740188599,0.9935009479522705,,0.9920749664306641
taxol,0.30000001192092896,Microtubule stabilizers,[0.3020597  0.33784485 0.36009538],702,SENSITIVE,0,0.98333340883255,0.9970343112945557,,0.9958763122558594
taxol,0.30000001192092896,Microtubule stabilizers,[0.30035505 0.3407497  0.35889518],703,SENSITIVE,0,0.9827520847320557,0.9949647188186646,,0.9936005473136902
taxol,0.30000001192092896,Microtubule stabilizers,[0.29836324 0.34068507 0.36095175],704,SENSITIVE,0,0.9827053546905518,0.9943424463272095,,0.9924615025520325
taxol,0.30000001192092896,Microtubule stabilizers,[0.3039077  0.33363774 0.36245456],705,SENSITIVE,0,0.9823887348175049,0.9940963387489319,,0.9937113523483276
taxol,0.30000001192092896,Microtubule stabilizers,[0.30305144 0.33976004 0.35718855],706,SENSITIVE,0,0.9808406233787537,0.9956272840499878,,0.9935153722763062
taxol,0.30000001192092896,Microtubule stabilizers,[0.30445886 0.33555478 0.35998642],707,SENSITIVE,0,0.9824181199073792,0.9953098893165588,,0.9929198622703552
taxol,0.30000001192092896,Microtubule stabilizers,[0.30358297 0.33890027 0.35751683],708,SENSITIVE,0,0.9805744886398315,0.9923961758613586,,0.991174578666687
taxol,0.30000001192092896,Microtubule stabilizers,[0.30159336 0.34127316 0.35713348],709,SENSITIVE,0,0.9815685749053955,0.995982825756073,,0.9945458173751831
taxol,0.30000001192092896,Microtubule stabilizers,[0.30325997 0.34048834 0.35625163],710,SENSITIVE,0,0.9851653575897217,0.9957440495491028,,0.9940346479415894
taxol,0.30000001192092896,Microtubule stabilizers,[0.30504924 0.33511782 0.3598329 ],711,SENSITIVE,0,0.9821534752845764,0.993226170539856,,0.9927739500999451
taxol,0.30000001192092896,Microtubule stabilizers,[0.2973126  0.34294373 0.3597437 ],712,SENSITIVE,0,0.981667160987854,0.9959374070167542,,0.9938250780105591
taxol,0.30000001192092896,Microtubule stabilizers,[0.30716974 0.33385098 0.35897925],713,SENSITIVE,0,0.9822754859924316,0.9951865077018738,,0.9924226999282837
taxol,0.30000001192092896,Microtubule stabilizers,[0.30017728 0.33670694 0.36311576],714,SENSITIVE,0,0.9824130535125732,0.9937460422515869,,0.9931836724281311
taxol,0.30000001192092896,Microtubule stabilizers,[0.30517998 0.33993837 0.35488164],715,SENSITIVE,0,0.9808251857757568,0.9943948984146118,,0.9915457367897034
taxol,0.30000001192092896,Microtubule stabilizers,[0.29900107 0.33777696 0.36322194],716,SENSITIVE,0,0.9778368473052979,0.9926443099975586,,0.9916593432426453
taxol,0.30000001192092896,Microtubule stabilizers,[0.30262882 0.33537623 0.36199492],717,SENSITIVE,0,0.9823892116546631,0.9974659085273743,,0.9963303804397583
taxol,0.30000001192092896,Microtubule stabilizers,[0.30304107 0.3359382  0.3610207 ],718,SENSITIVE,0,0.9797858595848083,0.994635820388794,,0.9944621324539185
taxol,0.30000001192092896,Microtubule stabilizers,[0.3058538  0.33637193 0.3577742 ],719,SENSITIVE,0,0.981208860874176,0.994933009147644,,0.9934831857681274
taxol,0.30000001192092896,Microtubule stabilizers,[0.30280626 0.337026   0.36016768],720,SENSITIVE,0,0.9832578897476196,0.9959003925323486,,0.9924104809761047
taxol,0.30000001192092896,Microtubule stabilizers,[0.30015782 0.34042585 0.35941637],721,SENSITIVE,0,0.9807150363922119,0.9940403699874878,,0.9925559759140015
taxol,0.30000001192092896,Microtubule stabilizers,[0.3010539  0.33818838 0.36075774],722,SENSITIVE,0,0.9808552265167236,0.9954448938369751,,0.9942281246185303
taxol,0.30000001192092896,Microtubule stabilizers,[0.30109686 0.33837608 0.36052707],723,SENSITIVE,0,0.9827183485031128,0.9944952726364136,,0.9914582967758179
taxol,0.30000001192092896,Microtubule stabilizers,[0.30529055 0.33884427 0.35586518],724,SENSITIVE,0,0.9811861515045166,0.9950845837593079,,0.9933846592903137
taxol,0.30000001192092896,Microtubule stabilizers,[0.3031128  0.33660638 0.36028084],725,SENSITIVE,0,0.9823896884918213,0.9943217039108276,,0.993722677230835
taxol,0.30000001192092896,Microtubule stabilizers,[0.30145228 0.3388216  0.35972607],726,SENSITIVE,0,0.9783334732055664,0.9948915243148804,,0.9927859306335449
taxol,0.30000001192092896,Microtubule stabilizers,[0.30354875 0.33641443 0.36003682],727,SENSITIVE,0,0.9801023602485657,0.9935686588287354,,0.9936724305152893
taxol,0.30000001192092896,Microtubule stabilizers,[0.30354267 0.33563566 0.36082163],728,SENSITIVE,0,0.9811249375343323,0.9943516254425049,,0.9941720366477966
taxol,0.30000001192092896,Microtubule stabilizers,[0.29888937 0.33577093 0.3653397 ],729,SENSITIVE,0,0.9802118539810181,0.9942247867584229,,0.9932290315628052
taxol,0.30000001192092896,Microtubule stabilizers,[0.3040949  0.33791563 0.35798946],730,SENSITIVE,0,0.9793389439582825,0.9947343468666077,,0.9958097338676453
taxol,0.30000001192092896,Microtubule stabilizers,[0.30138844 0.3354607  0.3631508 ],731,SENSITIVE,0,0.9816936254501343,0.9942672848701477,,0.9940903782844543
taxol,0.30000001192092896,Microtubule stabilizers,[0.30500638 0.33553848 0.35945517],732,SENSITIVE,0,0.981101393699646,0.993215799331665,,0.993181049823761
taxol,0.30000001192092896,Microtubule stabilizers,[0.300665   0.3382912  0.36104378],733,SENSITIVE,0,0.979367733001709,0.9929270148277283,,0.9888601303100586
taxol,0.30000001192092896,Microtubule stabilizers,[0.30261874 0.33846942 0.35891184],734,SENSITIVE,0,0.9846778512001038,0.993713915348053,,0.9922248125076294
taxol,0.30000001192092896,Microtubule stabilizers,[0.2998693  0.33892468 0.36120602],735,SENSITIVE,0,0.9796619415283203,0.9942993521690369,,0.9931578040122986
taxol,0.30000001192092896,Microtubule stabilizers,[0.30090538 0.33875072 0.36034393],736,SENSITIVE,0,0.9838701486587524,0.9958111047744751,,0.9958500862121582
taxol,0.30000001192092896,Microtubule stabilizers,[0.299742   0.33611497 0.364143  ],737,SENSITIVE,0,0.9826204180717468,0.9948897957801819,,0.9915570020675659
taxol,0.30000001192092896,Microtubule stabilizers,[0.29807773 0.3404312  0.36149108],738,SENSITIVE,0,0.9807673692703247,0.9941415786743164,,0.990433931350708
taxol,0.30000001192092896,Microtubule stabilizers,[0.29939887 0.33435935 0.3662418 ],739,SENSITIVE,0,0.9806305170059204,0.9932516813278198,,0.9944276809692383
taxol,0.30000001192092896,Microtubule stabilizers,[0.30131546 0.3382656  0.36041898],740,SENSITIVE,0,0.9810129404067993,0.992715060710907,,0.9927868843078613
taxol,0.30000001192092896,Microtubule stabilizers,[0.30373046 0.3352526  0.361017  ],741,SENSITIVE,0,0.9805499315261841,0.9951795339584351,,0.9940688610076904
taxol,0.30000001192092896,Microtubule stabilizers,[0.30328563 0.34059566 0.35611868],742,SENSITIVE,0,0.9844570755958557,0.9961251020431519,,0.9951122999191284
taxol,0.30000001192092896,Microtubule stabilizers,[0.30250165 0.33742282 0.36007562],743,SENSITIVE,0,0.9808617830276489,0.9960126876831055,,0.9948784112930298
taxol,0.30000001192092896,Microtubule stabilizers,[0.30187753 0.33927092 0.35885158],744,SENSITIVE,0,0.9780709743499756,0.9939771890640259,,0.9926950931549072
taxol,0.30000001192092896,Microtubule stabilizers,[0.30239284 0.33395207 0.36365506],745,SENSITIVE,0,0.9798146486282349,0.9938441514968872,,0.9916884303092957
taxol,0.30000001192092896,Microtubule stabilizers,[0.30370808 0.3382085  0.35808343],746,SENSITIVE,0,0.9796847105026245,0.9936116933822632,,0.99062180519104
taxol,0.30000001192092896,Microtubule stabilizers,[0.30328035 0.33765304 0.3590666 ],747,SENSITIVE,0,0.9794520139694214,0.9937485456466675,,0.9949580430984497
taxol,0.30000001192092896,Microtubule stabilizers,[0.30156398 0.33739316 0.36104292],748,SENSITIVE,0,0.985672652721405,0.9960135221481323,,0.9947700500488281
taxol,0.30000001192092896,Microtubule stabilizers,[0.30257928 0.33747083 0.35994995],749,SENSITIVE,0,0.9843963980674744,0.9967650771141052,,0.995572030544281
taxol,0.30000001192092896,Microtubule stabilizers,[0.30317998 0.33606076 0.3607593 ],750,SENSITIVE,0,0.9789655208587646,0.9933003187179565,,0.9937465190887451
taxol,0.30000001192092896,Microtubule stabilizers,[0.30361688 0.3412681  0.3551151 ],751,SENSITIVE,0,0.9840424060821533,0.9951692819595337,,0.9936753511428833
taxol,0.30000001192092896,Microtubule stabilizers,[0.2993175  0.33870208 0.3619804 ],752,SENSITIVE,0,0.9842177629470825,0.9950821399688721,,0.992438793182373
taxol,0.30000001192092896,Microtubule stabilizers,[0.3023552  0.33636653 0.36127827],753,SENSITIVE,0,0.9794410467147827,0.9936174750328064,,0.9945509433746338
taxol,0.30000001192092896,Microtubule stabilizers,[0.30472544 0.33868802 0.35658655],754,SENSITIVE,0,0.9797850847244263,0.9939041137695312,,0.9908695220947266
taxol,0.30000001192092896,Microtubule stabilizers,[0.30248886 0.33518195 0.36232913],755,SENSITIVE,0,0.9782827496528625,0.9931989908218384,,0.9901518821716309
taxol,0.30000001192092896,Microtubule stabilizers,[0.30020836 0.33839518 0.36139646],756,SENSITIVE,0,0.9793289303779602,0.9933555126190186,,0.9919083118438721
taxol,0.30000001192092896,Microtubule stabilizers,[0.29962373 0.33734965 0.3630266 ],757,SENSITIVE,0,0.9820989370346069,0.9957494735717773,,0.9945255517959595
taxol,0.30000001192092896,Microtubule stabilizers,[0.2988668  0.33985156 0.3612816 ],758,SENSITIVE,0,0.9816029071807861,0.9942787885665894,,0.9939237833023071
taxol,0.30000001192092896,Microtubule stabilizers,[0.3060328  0.34311935 0.3508478 ],759,SENSITIVE,0,0.9850406646728516,0.9953591227531433,,0.9942377805709839
taxol,0.30000001192092896,Microtubule stabilizers,[0.30183938 0.34231952 0.35584113],760,SENSITIVE,0,0.9819377660751343,0.9955436587333679,,0.9935061931610107
taxol,0.30000001192092896,Microtubule stabilizers,[0.30754676 0.33663017 0.35582307],761,SENSITIVE,0,0.984900951385498,0.9933017492294312,,0.9950259923934937
taxol,0.30000001192092896,Microtubule stabilizers,[0.30180365 0.33775938 0.36043704],762,SENSITIVE,0,0.9852583408355713,0.9930983781814575,,0.9921472668647766
taxol,0.30000001192092896,Microtubule stabilizers,[0.3000048  0.34015658 0.3598386 ],763,SENSITIVE,0,0.978005588054657,0.9912856817245483,,0.9876182079315186
taxol,0.30000001192092896,Microtubule stabilizers,[0.3030056  0.3371512  0.35984316],764,SENSITIVE,0,0.9839088916778564,0.99509596824646,,0.9921787977218628
taxol,0.30000001192092896,Microtubule stabilizers,[0.3027687  0.33948436 0.3577469 ],765,SENSITIVE,0,0.978203535079956,0.9956653714179993,,0.9953626394271851
taxol,0.30000001192092896,Microtubule stabilizers,[0.30048156 0.34023985 0.35927862],766,SENSITIVE,0,0.982917845249176,0.9961304664611816,,0.993462860584259
taxol,0.30000001192092896,Microtubule stabilizers,[0.30696723 0.34405872 0.34897405],767,SENSITIVE,0,0.9840550422668457,0.9956636428833008,,0.9959371089935303
taxol,0.30000001192092896,Microtubule stabilizers,[0.3010993  0.340057   0.35884365],768,SENSITIVE,0,0.9797806739807129,0.9944431185722351,,0.9933662414550781
taxol,0.30000001192092896,Microtubule stabilizers,[0.3034523  0.33674005 0.3598076 ],769,SENSITIVE,0,0.9797790050506592,0.9943093061447144,,0.9938215017318726
taxol,0.30000001192092896,Microtubule stabilizers,[0.30196902 0.3338108  0.3642202 ],770,SENSITIVE,0,0.9771468639373779,0.993752121925354,,0.9946563243865967
taxol,0.30000001192092896,Microtubule stabilizers,[0.30436465 0.3363586  0.35927674],771,SENSITIVE,0,0.9807602763175964,0.9941461086273193,,0.9922128915786743
taxol,0.30000001192092896,Microtubule stabilizers,[0.30146223 0.34493193 0.35360584],772,SENSITIVE,0,0.9858682155609131,0.9952667951583862,,0.9947439432144165
taxol,0.30000001192092896,Microtubule stabilizers,[0.30094898 0.342599   0.356452  ],773,SENSITIVE,0,0.986102819442749,0.9948134422302246,,0.9945058822631836
taxol,0.30000001192092896,Microtubule stabilizers,[0.30042905 0.33846873 0.36110228],774,SENSITIVE,0,0.9833722710609436,0.995302677154541,,0.9923508167266846
taxol,0.30000001192092896,Microtubule stabilizers,[0.3052724  0.33851707 0.3562106 ],775,SENSITIVE,0,0.9826211333274841,0.9950985312461853,,0.9952284693717957
taxol,0.30000001192092896,Microtubule stabilizers,[0.3000137  0.3381639  0.36182234],776,SENSITIVE,0,0.9769207239151001,0.9937933087348938,,0.9945054650306702
taxol,0.30000001192092896,Microtubule stabilizers,[0.30347598 0.3423878  0.35413626],777,SENSITIVE,0,0.9874465465545654,0.9946842789649963,,0.995376467704773
taxol,0.30000001192092896,Microtubule stabilizers,[0.30398276 0.33363912 0.36237812],778,SENSITIVE,0,0.9819868803024292,0.9914760589599609,,0.98943030834198
taxol,0.30000001192092896,Microtubule stabilizers,[0.3061417  0.33604172 0.3578166 ],779,SENSITIVE,0,0.9825801253318787,0.9945106506347656,,0.9941821098327637
taxol,0.30000001192092896,Microtubule stabilizers,[0.30471206 0.3365293  0.35875866],780,SENSITIVE,0,0.9839965105056763,0.9943441152572632,,0.992268979549408
taxol,0.30000001192092896,Microtubule stabilizers,[0.30229703 0.33652475 0.36117825],781,SENSITIVE,0,0.980832576751709,0.995348334312439,,0.9939707517623901
taxol,0.30000001192092896,Microtubule stabilizers,[0.29767278 0.33986282 0.36246434],782,SENSITIVE,0,0.982446551322937,0.995346188545227,,0.9931039810180664
taxol,0.30000001192092896,Microtubule stabilizers,[0.29593685 0.34247124 0.36159194],783,SENSITIVE,0,0.9881296157836914,0.9943972826004028,,0.9929238557815552
taxol,0.30000001192092896,Microtubule stabilizers,[0.30677673 0.338647   0.3545762 ],784,SENSITIVE,0,0.9837455153465271,0.9946908354759216,,0.9931926727294922
taxol,0.30000001192092896,Microtubule stabilizers,[0.30109224 0.33292767 0.36598003],785,SENSITIVE,0,0.9830111265182495,0.9963804483413696,,0.9941127300262451
taxol,0.30000001192092896,Microtubule stabilizers,[0.3003199  0.33804604 0.36163408],786,SENSITIVE,0,0.9856690168380737,0.9941633343696594,,0.9917693138122559
taxol,0.30000001192092896,Microtubule stabilizers,[0.30053803 0.33629507 0.36316687],787,SENSITIVE,0,0.9823366403579712,0.993588924407959,,0.9908699989318848
taxol,0.30000001192092896,Microtubule stabilizers,[0.3003119  0.3404812  0.35920691],788,SENSITIVE,0,0.9812127351760864,0.992109477519989,,0.9894180297851562
taxol,0.30000001192092896,Microtubule stabilizers,[0.30305672 0.33971116 0.35723215],789,SENSITIVE,0,0.9823354482650757,0.9955480694770813,,0.9929867386817932
taxol,0.30000001192092896,Microtubule stabilizers,[0.3015485  0.33691117 0.3615403 ],790,SENSITIVE,0,0.9799798727035522,0.9955728650093079,,0.9944705963134766
taxol,0.30000001192092896,Microtubule stabilizers,[0.29895347 0.3416832  0.35936326],791,SENSITIVE,0,0.9790400862693787,0.9942688941955566,,0.9922032952308655
taxol,0.30000001192092896,Microtubule stabilizers,[0.30370712 0.3358853  0.36040753],792,SENSITIVE,0,0.9797071814537048,0.9948524236679077,,0.9947983026504517
taxol,0.30000001192092896,Microtubule stabilizers,[0.30560666 0.33650997 0.35788336],793,SENSITIVE,0,0.98048996925354,0.9923176169395447,,0.9901777505874634
taxol,0.30000001192092896,Microtubule stabilizers,[0.3030318  0.3375228  0.35944536],794,SENSITIVE,0,0.9803192615509033,0.9944144487380981,,0.9924741983413696
taxol,0.30000001192092896,Microtubule stabilizers,[0.30267903 0.34204596 0.35527492],795,SENSITIVE,0,0.9819933176040649,0.9922784566879272,,0.9897552728652954
taxol,0.30000001192092896,Microtubule stabilizers,[0.3055028  0.33953023 0.35496697],796,SENSITIVE,0,0.980593204498291,0.9916189908981323,,0.9878308176994324
taxol,0.30000001192092896,Microtubule stabilizers,[0.30013618 0.33599138 0.36387244],797,SENSITIVE,0,0.9784916043281555,0.992316722869873,,0.9890480637550354
taxol,0.30000001192092896,Microtubule stabilizers,[0.30643362 0.3392164  0.35434997],798,SENSITIVE,0,0.9803064465522766,0.991051435470581,,0.9879110455513
taxol,0.30000001192092896,Microtubule stabilizers,[0.30630693 0.3365951  0.35709795],799,SENSITIVE,0,0.9821669459342957,0.9904808402061462,,0.9873354434967041
taxol,0.30000001192092896,Microtubule stabilizers,[0.30654243 0.33738542 0.3560722 ],800,SENSITIVE,0,0.9812893867492676,0.9960619211196899,,0.9954119324684143
taxol,0.30000001192092896,Microtubule stabilizers,[0.30321628 0.33380508 0.36297867],801,SENSITIVE,0,0.9780802726745605,0.9932116270065308,,0.9920203685760498
taxol,0.30000001192092896,Microtubule stabilizers,[0.30015394 0.3409039  0.35894215],802,SENSITIVE,0,0.9828076362609863,0.9917929172515869,,0.9887416362762451
taxol,0.30000001192092896,Microtubule stabilizers,[0.3054656  0.3369832  0.35755122],803,SENSITIVE,0,0.9815523624420166,0.9954427480697632,,0.9936615824699402
taxol,0.30000001192092896,Microtubule stabilizers,[0.30525026 0.3344833  0.36026648],804,SENSITIVE,0,0.9805182218551636,0.9925587177276611,,0.992379903793335
taxol,0.30000001192092896,Microtubule stabilizers,[0.30294123 0.3378097  0.35924903],805,SENSITIVE,0,0.9824388027191162,0.9950132369995117,,0.9937067031860352
taxol,0.30000001192092896,Microtubule stabilizers,[0.3032938  0.33844787 0.35825837],806,SENSITIVE,0,0.9815630912780762,0.9962797164916992,,0.9959055185317993
taxol,0.30000001192092896,Microtubule stabilizers,[0.30242562 0.33384693 0.36372742],807,SENSITIVE,0,0.9835475087165833,0.9960183501243591,,0.9955917000770569
