compound,concentration,moa,attention,idx,resistance_type,resistance_code,dmso_similarity,moa_similarity,cross_moa,cross_moa_similarity
taxol,0.30000001192092896,Microtubule stabilizers,[0.31421143 0.33602116 0.3497674 ],1172,SENSITIVE,0,0.489601194858551,0.9457209706306458,,0.9824196696281433
taxol,0.30000001192092896,Microtubule stabilizers,[0.31158915 0.33695215 0.35145864],1173,SENSITIVE,0,0.4760786294937134,0.9631147384643555,,0.9855000972747803
taxol,0.30000001192092896,Microtubule stabilizers,[0.31354448 0.33691826 0.34953728],1174,SENSITIVE,0,0.5757970809936523,0.8973008990287781,,0.9802218675613403
taxol,0.30000001192092896,Microtubule stabilizers,[0.31078824 0.33618006 0.3530317 ],1175,SENSITIVE,0,0.40721580386161804,0.9848307967185974,,0.9932992458343506
taxol,0.30000001192092896,Microtubule stabilizers,[0.31448543 0.33862597 0.34688857],1176,SENSITIVE,0,0.49304741621017456,0.956501305103302,,0.990655779838562
taxol,0.30000001192092896,Microtubule stabilizers,[0.31372666 0.3346399  0.35163343],1177,SENSITIVE,0,0.43473219871520996,0.9697533845901489,,0.9925233721733093
taxol,0.30000001192092896,Microtubule stabilizers,[0.30967692 0.33838683 0.3519363 ],1178,SENSITIVE,0,0.45730865001678467,0.9700833559036255,,0.9920511245727539
taxol,0.30000001192092896,Microtubule stabilizers,[0.3168625  0.33603913 0.34709832],1179,SENSITIVE,0,0.5962809324264526,0.8934658765792847,,0.9839366674423218
taxol,0.30000001192092896,Microtubule stabilizers,[0.31738925 0.33715236 0.3454583 ],1180,SENSITIVE,0,0.43382513523101807,0.9665230512619019,,0.9906673431396484
taxol,0.30000001192092896,Microtubule stabilizers,[0.3161931  0.33319643 0.35061046],1181,SENSITIVE,0,0.5333584547042847,0.9265941381454468,,0.9832399487495422
taxol,0.30000001192092896,Microtubule stabilizers,[0.3115665  0.33506346 0.35337007],1182,SENSITIVE,0,0.3650456666946411,0.9844954013824463,,0.9885404109954834
taxol,0.30000001192092896,Microtubule stabilizers,[0.31188598 0.3349451  0.3531689 ],1183,SENSITIVE,0,0.49143508076667786,0.9458664655685425,,0.9846727848052979
taxol,0.30000001192092896,Microtubule stabilizers,[0.3098912  0.33601648 0.35409233],1184,SENSITIVE,0,0.5416042804718018,0.9354006052017212,,0.9825601577758789
taxol,0.30000001192092896,Microtubule stabilizers,[0.3141165  0.3319775  0.35390604],1185,SENSITIVE,0,0.283526211977005,0.9866324663162231,,0.9752212166786194
taxol,0.30000001192092896,Microtubule stabilizers,[0.31690127 0.33103365 0.35206515],1186,SENSITIVE,0,0.3514154255390167,0.9810102581977844,,0.985214352607727
taxol,0.30000001192092896,Microtubule stabilizers,[0.31644538 0.33883086 0.34472376],1187,SENSITIVE,0,0.5954529643058777,0.8823555707931519,,0.9791625738143921
taxol,0.30000001192092896,Microtubule stabilizers,[0.31401062 0.33810377 0.34788564],1188,SENSITIVE,0,0.4680071771144867,0.9642845392227173,,0.9906266927719116
taxol,0.30000001192092896,Microtubule stabilizers,[0.31055206 0.33587837 0.3535695 ],1189,SENSITIVE,0,0.5467037558555603,0.939603865146637,,0.9886322617530823
taxol,0.30000001192092896,Microtubule stabilizers,[0.3123984  0.3400369  0.34756473],1190,SENSITIVE,0,0.5749529600143433,0.9112148284912109,,0.9850658178329468
taxol,0.30000001192092896,Microtubule stabilizers,[0.3054225  0.3401309  0.35444665],1191,SENSITIVE,0,0.6575444340705872,0.869523823261261,,0.977833092212677
taxol,0.30000001192092896,Microtubule stabilizers,[0.3103591  0.33770558 0.35193533],1192,SENSITIVE,0,0.5034754276275635,0.9593556523323059,,0.9883794784545898
taxol,0.30000001192092896,Microtubule stabilizers,[0.3152476 0.3381043 0.3466481],1193,SENSITIVE,0,0.5214078426361084,0.9358112812042236,,0.9841995239257812
taxol,0.30000001192092896,Microtubule stabilizers,[0.31643665 0.3396106  0.34395278],1194,SENSITIVE,0,0.5799143314361572,0.8949756026268005,,0.9829501509666443
taxol,0.30000001192092896,Microtubule stabilizers,[0.31708816 0.3408284  0.34208345],1195,SENSITIVE,0,0.6103059649467468,0.8794047832489014,,0.9804781675338745
taxol,0.30000001192092896,Microtubule stabilizers,[0.31352377 0.34551692 0.34095928],1196,SENSITIVE,0,0.748290479183197,0.8364921808242798,,0.9523957967758179
taxol,0.30000001192092896,Microtubule stabilizers,[0.30665228 0.33234307 0.36100468],1197,SENSITIVE,0,0.3226050138473511,0.9701310992240906,,0.9482933282852173
taxol,0.30000001192092896,Microtubule stabilizers,[0.3123628  0.33660844 0.35102877],1198,SENSITIVE,0,0.564522385597229,0.9212309122085571,,0.9856441020965576
taxol,0.30000001192092896,Microtubule stabilizers,[0.3129326  0.33533671 0.3517306 ],1199,SENSITIVE,0,0.4082527756690979,0.9875766038894653,,0.9913387894630432
taxol,0.30000001192092896,Microtubule stabilizers,[0.32047608 0.33366898 0.34585488],1200,SENSITIVE,0,0.37742653489112854,0.9766842126846313,,0.9921711087226868
taxol,0.30000001192092896,Microtubule stabilizers,[0.31398872 0.33342746 0.35258383],1201,SENSITIVE,0,0.5489593744277954,0.9284459948539734,,0.9850163459777832
taxol,0.30000001192092896,Microtubule stabilizers,[0.31461316 0.34481657 0.34057024],1202,SENSITIVE,0,0.6436129808425903,0.8812299966812134,,0.9830470085144043
taxol,0.30000001192092896,Microtubule stabilizers,[0.31375995 0.34009185 0.34614822],1203,SENSITIVE,0,0.49073997139930725,0.9454396963119507,,0.9837144613265991
taxol,0.30000001192092896,Microtubule stabilizers,[0.31367117 0.3391999  0.347129  ],1204,SENSITIVE,0,0.5738489031791687,0.9108923077583313,,0.985404908657074
taxol,0.30000001192092896,Microtubule stabilizers,[0.31129792 0.3356382  0.35306388],1205,SENSITIVE,0,0.7558109760284424,0.8048563003540039,,0.9520218968391418
taxol,0.30000001192092896,Microtubule stabilizers,[0.31539428 0.33598772 0.348618  ],1206,SENSITIVE,0,0.43681225180625916,0.9686969518661499,,0.9918135404586792
taxol,0.30000001192092896,Microtubule stabilizers,[0.3128016  0.33458444 0.35261396],1207,SENSITIVE,0,0.5546047687530518,0.919983983039856,,0.9809978604316711
taxol,0.30000001192092896,Microtubule stabilizers,[0.31815767 0.33169183 0.35015047],1208,SENSITIVE,0,0.4612376093864441,0.9606061577796936,,0.9895756244659424
taxol,0.30000001192092896,Microtubule stabilizers,[0.3176136  0.33809558 0.34429082],1209,SENSITIVE,0,0.44552356004714966,0.9649726748466492,,0.9921138286590576
taxol,0.30000001192092896,Microtubule stabilizers,[0.31347933 0.3393429  0.3471777 ],1210,SENSITIVE,0,0.5865436792373657,0.8901306986808777,,0.9819835424423218
taxol,0.30000001192092896,Microtubule stabilizers,[0.31305876 0.34119925 0.345742  ],1211,SENSITIVE,0,0.6272151470184326,0.870792806148529,,0.9794597029685974
taxol,0.30000001192092896,Microtubule stabilizers,[0.30978775 0.33691236 0.35329992],1212,SENSITIVE,0,0.5222719311714172,0.9412988424301147,,0.984044075012207
taxol,0.30000001192092896,Microtubule stabilizers,[0.31465396 0.33773935 0.34760672],1213,SENSITIVE,0,0.5144131779670715,0.9398437738418579,,0.9813348650932312
taxol,0.30000001192092896,Microtubule stabilizers,[0.31469437 0.33848494 0.34682068],1214,SENSITIVE,0,0.5531433820724487,0.9249129891395569,,0.9874061346054077
taxol,0.30000001192092896,Microtubule stabilizers,[0.30899575 0.33950478 0.3514994 ],1215,SENSITIVE,0,0.301574170589447,0.9669819474220276,,0.920158863067627
taxol,0.30000001192092896,Microtubule stabilizers,[0.30409613 0.33403325 0.36187062],1216,PARTIAL_RESISTANCE,2,-0.10686793178319931,0.6748936176300049,,0.9484874606132507
taxol,0.30000001192092896,Microtubule stabilizers,[0.31197166 0.33937147 0.34865683],1217,SENSITIVE,0,0.5139233469963074,0.9424403309822083,,0.9815458059310913
taxol,0.30000001192092896,Microtubule stabilizers,[0.3175442  0.33531043 0.3471454 ],1218,SENSITIVE,0,0.43144261837005615,0.967117190361023,,0.9929731488227844
taxol,0.30000001192092896,Microtubule stabilizers,[0.31561208 0.33966866 0.3447193 ],1219,SENSITIVE,0,0.5596966743469238,0.9120841026306152,,0.9857668876647949
taxol,0.30000001192092896,Microtubule stabilizers,[0.31658402 0.3343944  0.34902152],1220,SENSITIVE,0,0.34363096952438354,0.9880703687667847,,0.9814128875732422
taxol,0.30000001192092896,Microtubule stabilizers,[0.31565624 0.33628154 0.34806225],1221,SENSITIVE,0,0.3451012969017029,0.9881799221038818,,0.9871313571929932
taxol,0.30000001192092896,Microtubule stabilizers,[0.31644616 0.33508852 0.34846532],1222,SENSITIVE,0,0.33727481961250305,0.9918872117996216,,0.983312726020813
taxol,0.30000001192092896,Microtubule stabilizers,[0.31321722 0.33972108 0.34706172],1223,SENSITIVE,0,0.40013039112091064,0.962767481803894,,0.9291388988494873
taxol,0.30000001192092896,Microtubule stabilizers,[0.31758633 0.33718416 0.34522948],1224,SENSITIVE,0,0.5121515393257141,0.9405500888824463,,0.9842733144760132
taxol,0.30000001192092896,Microtubule stabilizers,[0.30875602 0.34254423 0.34869966],1225,SENSITIVE,0,0.36964353919029236,0.9883866906166077,,0.9871935844421387
taxol,0.30000001192092896,Microtubule stabilizers,[0.3126801  0.33341098 0.3539089 ],1226,SENSITIVE,0,0.48983442783355713,0.9550817608833313,,0.9881793260574341
taxol,0.30000001192092896,Microtubule stabilizers,[0.31774879 0.33743674 0.34481448],1227,SENSITIVE,0,0.6496210694313049,0.8577126264572144,,0.9745773077011108
taxol,0.30000001192092896,Microtubule stabilizers,[0.31848553 0.34164962 0.33986488],1228,SENSITIVE,0,0.5198239088058472,0.9342114329338074,,0.9852564334869385
taxol,0.30000001192092896,Microtubule stabilizers,[0.30655602 0.33825973 0.35518426],1229,SENSITIVE,0,0.5418488383293152,0.946670413017273,,0.9866828918457031
taxol,0.30000001192092896,Microtubule stabilizers,[0.3141677  0.33897775 0.3468545 ],1230,SENSITIVE,0,0.5614522695541382,0.9080067873001099,,0.9816377758979797
taxol,0.30000001192092896,Microtubule stabilizers,[0.3159195 0.3426414 0.3414391],1231,SENSITIVE,0,0.43251025676727295,0.984390139579773,,0.9703065752983093
taxol,0.30000001192092896,Microtubule stabilizers,[0.31386712 0.34087905 0.3452538 ],1232,SENSITIVE,0,0.5252624154090881,0.9305883646011353,,0.982040286064148
taxol,0.30000001192092896,Microtubule stabilizers,[0.3138128  0.3374273  0.34875986],1233,SENSITIVE,0,0.44998055696487427,0.9632744789123535,,0.987568736076355
taxol,0.30000001192092896,Microtubule stabilizers,[0.31772608 0.33913818 0.3431357 ],1234,SENSITIVE,0,0.5100215673446655,0.9341046214103699,,0.9831734895706177
taxol,0.30000001192092896,Microtubule stabilizers,[0.3147688  0.3337915  0.35143974],1235,SENSITIVE,0,0.4157773554325104,0.9793062210083008,,0.9951248168945312
taxol,0.30000001192092896,Microtubule stabilizers,[0.31178758 0.33941123 0.3488012 ],1236,SENSITIVE,0,0.4629826843738556,0.9644178152084351,,0.9888380169868469
taxol,0.30000001192092896,Microtubule stabilizers,[0.30985066 0.3370575  0.3530918 ],1237,SENSITIVE,0,0.5592818856239319,0.9202159643173218,,0.9850993156433105
taxol,0.30000001192092896,Microtubule stabilizers,[0.31370446 0.34193453 0.344361  ],1238,SENSITIVE,0,0.38144704699516296,0.9867573976516724,,0.9868220090866089
taxol,0.30000001192092896,Microtubule stabilizers,[0.3167365  0.33814922 0.34511426],1239,SENSITIVE,0,0.5709525942802429,0.9108561277389526,,0.9857168793678284
taxol,0.30000001192092896,Microtubule stabilizers,[0.30375856 0.33908883 0.35715255],1240,SENSITIVE,0,0.5401766300201416,0.9612117409706116,,0.9620943069458008
taxol,0.30000001192092896,Microtubule stabilizers,[0.31377238 0.33815587 0.34807172],1241,SENSITIVE,0,0.2696751654148102,0.9901825189590454,,0.9692113399505615
taxol,0.30000001192092896,Microtubule stabilizers,[0.30772507 0.3380781  0.3541968 ],1242,SENSITIVE,0,0.37670642137527466,0.9887630939483643,,0.9764428734779358
taxol,0.30000001192092896,Microtubule stabilizers,[0.3077602  0.339959   0.35228086],1243,SENSITIVE,0,0.5233957767486572,0.9647460579872131,,0.9902610778808594
taxol,0.30000001192092896,Microtubule stabilizers,[0.31552383 0.335426   0.34905016],1244,SENSITIVE,0,0.46463942527770996,0.9686309695243835,,0.9910761117935181
taxol,0.30000001192092896,Microtubule stabilizers,[0.3152516  0.33886278 0.34588557],1245,SENSITIVE,0,0.4233035445213318,0.9760525226593018,,0.9918602705001831
taxol,0.30000001192092896,Microtubule stabilizers,[0.3156839  0.33663845 0.34767765],1246,SENSITIVE,0,0.21906915307044983,0.9077831506729126,,0.9426912069320679
taxol,0.30000001192092896,Microtubule stabilizers,[0.31373549 0.34046084 0.34580368],1247,SENSITIVE,0,0.3257243037223816,0.9705408811569214,,0.9270477294921875
taxol,0.30000001192092896,Microtubule stabilizers,[0.31185916 0.33525756 0.35288325],1248,SENSITIVE,0,0.3052050471305847,0.99113929271698,,0.9777895212173462
taxol,0.30000001192092896,Microtubule stabilizers,[0.31132972 0.33961344 0.3490568 ],1249,SENSITIVE,0,0.49699223041534424,0.9489601254463196,,0.9844058752059937
taxol,0.30000001192092896,Microtubule stabilizers,[0.3168146  0.3388017  0.34438372],1250,SENSITIVE,0,0.513065755367279,0.9427218437194824,,0.9846161007881165
taxol,0.30000001192092896,Microtubule stabilizers,[0.30526277 0.33034867 0.36438853],1251,SENSITIVE,0,0.16342273354530334,0.955407440662384,,0.9359084963798523
taxol,0.30000001192092896,Microtubule stabilizers,[0.31659076 0.33334985 0.35005945],1252,SENSITIVE,0,0.49285709857940674,0.9420639276504517,,0.9835777282714844
taxol,0.30000001192092896,Microtubule stabilizers,[0.3117454  0.33935767 0.34889695],1253,SENSITIVE,0,0.5712296366691589,0.9157522916793823,,0.9830378890037537
taxol,0.30000001192092896,Microtubule stabilizers,[0.31737605 0.33108366 0.3515403 ],1254,SENSITIVE,0,0.2146599292755127,0.9767515659332275,,0.9414447546005249
taxol,0.30000001192092896,Microtubule stabilizers,[0.3160293  0.3431028  0.34086785],1255,SENSITIVE,0,0.3972412943840027,0.9779476523399353,,0.9916129112243652
taxol,0.30000001192092896,Microtubule stabilizers,[0.3150627  0.34052953 0.34440774],1256,SENSITIVE,0,0.4870145320892334,0.9474601745605469,,0.9862930178642273
taxol,0.30000001192092896,Microtubule stabilizers,[0.308837  0.3357101 0.3554529],1257,SENSITIVE,0,0.24990811944007874,0.9830981492996216,,0.9515935182571411
taxol,0.30000001192092896,Microtubule stabilizers,[0.31210205 0.3350025  0.35289547],1258,SENSITIVE,0,0.27440276741981506,0.9881908297538757,,0.9718645811080933
taxol,0.30000001192092896,Microtubule stabilizers,[0.32010546 0.33420867 0.34568593],1259,SENSITIVE,0,0.4540961682796478,0.9616498947143555,,0.9909593462944031
taxol,0.30000001192092896,Microtubule stabilizers,[0.30869812 0.34657884 0.34472308],1260,SENSITIVE,0,0.6093679666519165,0.9355179667472839,,0.983790397644043
taxol,0.30000001192092896,Microtubule stabilizers,[0.32276472 0.33269283 0.34454247],1261,SENSITIVE,0,0.4491908550262451,0.9625893831253052,,0.9909536242485046
taxol,0.30000001192092896,Microtubule stabilizers,[0.31135067 0.33595785 0.35269147],1262,SENSITIVE,0,0.5041682124137878,0.9611343145370483,,0.9869102835655212
taxol,0.30000001192092896,Microtubule stabilizers,[0.31642368 0.3338369  0.34973937],1263,SENSITIVE,0,0.23364056646823883,0.9408555030822754,,0.9446051716804504
taxol,0.30000001192092896,Microtubule stabilizers,[0.31636703 0.3319169  0.35171604],1264,SENSITIVE,0,0.49589473009109497,0.9448471069335938,,0.9825937747955322
taxol,0.30000001192092896,Microtubule stabilizers,[0.31664994 0.33963984 0.3437102 ],1265,SENSITIVE,0,0.5668625831604004,0.9153335094451904,,0.9830387234687805
taxol,0.30000001192092896,Microtubule stabilizers,[0.31654406 0.33991936 0.34353665],1266,SENSITIVE,0,0.5433043241500854,0.9175035357475281,,0.9831229448318481
taxol,0.30000001192092896,Microtubule stabilizers,[0.32068408 0.32919428 0.3501216 ],1267,SENSITIVE,0,0.4006139636039734,0.9693994522094727,,0.9924275875091553
taxol,0.30000001192092896,Microtubule stabilizers,[0.313582   0.33469284 0.35172513],1268,SENSITIVE,0,0.19704273343086243,0.9003711342811584,,0.957128643989563
taxol,0.30000001192092896,Microtubule stabilizers,[0.3168499  0.3337359  0.34941423],1269,SENSITIVE,0,0.3975187838077545,0.9860683083534241,,0.9935970306396484
taxol,0.30000001192092896,Microtubule stabilizers,[0.3144376  0.33890468 0.34665778],1270,SENSITIVE,0,0.5550451874732971,0.9228865504264832,,0.9837676286697388
taxol,0.30000001192092896,Microtubule stabilizers,[0.30988574 0.3410377  0.3490766 ],1271,SENSITIVE,0,0.47396522760391235,0.9640529751777649,,0.991384744644165
taxol,0.30000001192092896,Microtubule stabilizers,[0.31370705 0.33745816 0.3488348 ],1272,SENSITIVE,0,0.3669232726097107,0.9834568500518799,,0.9902845025062561
taxol,0.30000001192092896,Microtubule stabilizers,[0.31314328 0.33964187 0.3472149 ],1273,SENSITIVE,0,0.36788615584373474,0.992795467376709,,0.9868345260620117
taxol,0.30000001192092896,Microtubule stabilizers,[0.30994162 0.34402058 0.34603783],1274,SENSITIVE,0,0.22478944063186646,0.9708474278450012,,0.9384219646453857
taxol,0.30000001192092896,Microtubule stabilizers,[0.30918968 0.33127052 0.35953978],1275,SENSITIVE,0,0.48033407330513,0.970879316329956,,0.9902395009994507
taxol,0.30000001192092896,Microtubule stabilizers,[0.31511045 0.3373054  0.34758416],1276,SENSITIVE,0,0.553359866142273,0.9284096956253052,,0.9825264811515808
taxol,0.30000001192092896,Microtubule stabilizers,[0.3177333  0.34046596 0.34180075],1277,SENSITIVE,0,0.48073285818099976,0.9520663022994995,,0.9878097176551819
taxol,0.30000001192092896,Microtubule stabilizers,[0.31216624 0.33708844 0.35074532],1278,PARTIAL_RESISTANCE,2,-0.0006581079214811325,0.7154543995857239,,0.9422385692596436
taxol,0.30000001192092896,Microtubule stabilizers,[0.31259307 0.33763224 0.34977463],1279,SENSITIVE,0,0.4944523274898529,0.944865882396698,,0.9779493808746338
taxol,0.30000001192092896,Microtubule stabilizers,[0.31905842 0.33639547 0.3445461 ],1280,SENSITIVE,0,0.36578816175460815,0.9864346981048584,,0.9844147562980652
taxol,0.30000001192092896,Microtubule stabilizers,[0.31306723 0.3387742  0.34815854],1281,SENSITIVE,0,0.5197209119796753,0.9361201524734497,,0.9833449721336365
taxol,0.30000001192092896,Microtubule stabilizers,[0.31483027 0.33802998 0.34713975],1282,SENSITIVE,0,0.5605260729789734,0.9126172065734863,,0.9846842288970947
taxol,0.30000001192092896,Microtubule stabilizers,[0.30878308 0.33308643 0.35813043],1283,SENSITIVE,0,0.0011887880973517895,0.836639404296875,,0.9827163815498352
taxol,0.30000001192092896,Microtubule stabilizers,[0.31360102 0.34127456 0.34512436],1284,SENSITIVE,0,0.6089525818824768,0.890188455581665,,0.9794785976409912
taxol,0.30000001192092896,Microtubule stabilizers,[0.31101522 0.33239856 0.35658625],1285,SENSITIVE,0,0.4475420415401459,0.9787286520004272,,0.9912554621696472
taxol,0.30000001192092896,Microtubule stabilizers,[0.31894565 0.3429511  0.33810323],1286,SENSITIVE,0,0.33924806118011475,0.9725027084350586,,0.9331440925598145
taxol,0.30000001192092896,Microtubule stabilizers,[0.31215572 0.33859318 0.3492511 ],1287,SENSITIVE,0,0.5417226552963257,0.9359478950500488,,0.9822734594345093
taxol,0.30000001192092896,Microtubule stabilizers,[0.31780645 0.33785525 0.34433827],1288,SENSITIVE,0,0.45903828740119934,0.9803629517555237,,0.9691013693809509
taxol,0.30000001192092896,Microtubule stabilizers,[0.30800197 0.33447325 0.3575248 ],1289,SENSITIVE,0,0.6083735227584839,0.9397851824760437,,0.9789011478424072
taxol,0.30000001192092896,Microtubule stabilizers,[0.3133576  0.33589047 0.3507519 ],1290,SENSITIVE,0,0.4036409854888916,0.9827370643615723,,0.9946761727333069
taxol,0.30000001192092896,Microtubule stabilizers,[0.3150194  0.33782873 0.3471518 ],1291,SENSITIVE,0,0.28212210536003113,0.9619506001472473,,0.9136287569999695
taxol,0.30000001192092896,Microtubule stabilizers,[0.31134805 0.34384373 0.34480825],1292,SENSITIVE,0,0.3262837529182434,0.9921821355819702,,0.9763922691345215
taxol,0.30000001192092896,Microtubule stabilizers,[0.31105956 0.34200603 0.34693444],1293,PARTIAL_RESISTANCE,2,-0.025407347828149796,0.7977517247200012,,0.9547291994094849
taxol,0.30000001192092896,Microtubule stabilizers,[0.31104186 0.34129697 0.3476611 ],1294,SENSITIVE,0,0.4189274311065674,0.9771650433540344,,0.9906079769134521
taxol,0.30000001192092896,Microtubule stabilizers,[0.31027627 0.33657888 0.35314488],1295,SENSITIVE,0,0.3998265266418457,0.9816521406173706,,0.9776400923728943
taxol,0.30000001192092896,Microtubule stabilizers,[0.31163096 0.34639087 0.34197816],1296,SENSITIVE,0,0.1495363712310791,0.9376152753829956,,0.9243441820144653
taxol,0.30000001192092896,Microtubule stabilizers,[0.32002297 0.3404267  0.33955032],1297,SENSITIVE,0,0.4534364938735962,0.9600504040718079,,0.9841813445091248
taxol,0.30000001192092896,Microtubule stabilizers,[0.3149807  0.3407339  0.34428546],1298,PARTIAL_RESISTANCE,2,-0.05662567913532257,0.7765492796897888,,0.9598811268806458
taxol,0.30000001192092896,Microtubule stabilizers,[0.31772712 0.3463438  0.33592907],1299,SENSITIVE,0,0.3940501809120178,0.9858871698379517,,0.985510528087616
taxol,0.30000001192092896,Microtubule stabilizers,[0.31042278 0.33684614 0.35273108],1300,SENSITIVE,0,0.14897862076759338,0.934868335723877,,0.9486899971961975
taxol,0.30000001192092896,Microtubule stabilizers,[0.31514674 0.33721292 0.34764034],1301,SENSITIVE,0,0.538794755935669,0.9244862794876099,,0.9820926785469055
taxol,0.30000001192092896,Microtubule stabilizers,[0.31112427 0.348326   0.34054983],1302,SENSITIVE,0,0.2575744390487671,0.9194889068603516,,0.9121292233467102
taxol,0.30000001192092896,Microtubule stabilizers,[0.30617052 0.3377528  0.3560766 ],1303,SENSITIVE,0,0.0483393520116806,0.8100394010543823,,0.9659906625747681
taxol,0.30000001192092896,Microtubule stabilizers,[0.3119372 0.3371917 0.3508711],1304,SENSITIVE,0,0.38267356157302856,0.9858217239379883,,0.9873360395431519
taxol,0.30000001192092896,Microtubule stabilizers,[0.3125319  0.34245133 0.34501678],1305,SENSITIVE,0,0.16737458109855652,0.9416515827178955,,0.919520378112793
taxol,0.30000001192092896,Microtubule stabilizers,[0.31662068 0.33967236 0.3437069 ],1306,SENSITIVE,0,0.4420475959777832,0.9628757834434509,,0.9370275735855103
taxol,0.30000001192092896,Microtubule stabilizers,[0.3019054  0.33979478 0.35829982],1307,CROSS_RESISTANCE,3,-0.09764605760574341,0.5604968667030334,Actin disruptors,0.9595232009887695
taxol,0.30000001192092896,Microtubule stabilizers,[0.31298193 0.33828712 0.34873098],1308,SENSITIVE,0,0.6143446564674377,0.8846926093101501,,0.9804463982582092
taxol,0.30000001192092896,Microtubule stabilizers,[0.31806362 0.33945557 0.34248078],1309,SENSITIVE,0,0.5347579717636108,0.9248562455177307,,0.9867580533027649
taxol,0.30000001192092896,Microtubule stabilizers,[0.31577644 0.33730236 0.3469212 ],1310,SENSITIVE,0,0.47999078035354614,0.950645923614502,,0.9857624769210815
taxol,0.30000001192092896,Microtubule stabilizers,[0.31546065 0.33711913 0.34742013],1311,SENSITIVE,0,0.36457690596580505,0.9883594512939453,,0.9908274412155151
taxol,0.30000001192092896,Microtubule stabilizers,[0.30534893 0.34186724 0.35278383],1312,SENSITIVE,0,0.6244789361953735,0.8992252349853516,,0.9839342832565308
taxol,0.30000001192092896,Microtubule stabilizers,[0.3159824  0.33492768 0.34908992],1313,SENSITIVE,0,0.3288841247558594,0.9861789345741272,,0.9857697486877441
taxol,0.30000001192092896,Microtubule stabilizers,[0.31376514 0.33608258 0.35015228],1314,SENSITIVE,0,0.553769052028656,0.9254657030105591,,0.9888324737548828
taxol,0.30000001192092896,Microtubule stabilizers,[0.3086355  0.33642182 0.35494265],1315,SENSITIVE,0,0.6494081020355225,0.9187154769897461,,0.9786292314529419
taxol,0.30000001192092896,Microtubule stabilizers,[0.3081314  0.33576098 0.3561076 ],1316,SENSITIVE,0,0.41983500123023987,0.9868900775909424,,0.9895654320716858
taxol,0.30000001192092896,Microtubule stabilizers,[0.3131051  0.3339587  0.35293627],1317,SENSITIVE,0,0.47460466623306274,0.9718517065048218,,0.9594240188598633
taxol,0.30000001192092896,Microtubule stabilizers,[0.31592518 0.33220538 0.35186943],1318,SENSITIVE,0,0.41638079285621643,0.9727349877357483,,0.9919589757919312
taxol,0.30000001192092896,Microtubule stabilizers,[0.30929062 0.3428586  0.34785077],1319,SENSITIVE,0,0.6471625566482544,0.886417031288147,,0.9825653433799744
taxol,0.30000001192092896,Microtubule stabilizers,[0.311655   0.34042567 0.3479194 ],1320,SENSITIVE,0,0.4855910837650299,0.9490923285484314,,0.98356032371521
taxol,0.30000001192092896,Microtubule stabilizers,[0.3147137  0.3370191  0.34826726],1321,SENSITIVE,0,0.41875797510147095,0.974368691444397,,0.9890875816345215
taxol,0.30000001192092896,Microtubule stabilizers,[0.30872205 0.3474714  0.34380648],1322,SENSITIVE,0,0.6580469012260437,0.8670400977134705,,0.9789885878562927
taxol,0.30000001192092896,Microtubule stabilizers,[0.3151375  0.34163985 0.34322268],1323,SENSITIVE,0,0.596220850944519,0.8879855871200562,,0.9806730151176453
taxol,0.30000001192092896,Microtubule stabilizers,[0.31151363 0.33960992 0.34887645],1324,SENSITIVE,0,0.577988862991333,0.8985493779182434,,0.9813262820243835
taxol,0.30000001192092896,Microtubule stabilizers,[0.31166518 0.33399063 0.35434425],1325,SENSITIVE,0,0.4300612211227417,0.9721227884292603,,0.9915295839309692
taxol,0.30000001192092896,Microtubule stabilizers,[0.3087138  0.33836043 0.3529258 ],1326,SENSITIVE,0,0.43187791109085083,0.9681963920593262,,0.9881675243377686
taxol,0.30000001192092896,Microtubule stabilizers,[0.31614184 0.33584976 0.34800842],1327,SENSITIVE,0,0.41065892577171326,0.9776960611343384,,0.9942790269851685
taxol,0.30000001192092896,Microtubule stabilizers,[0.31660843 0.33265594 0.3507356 ],1328,SENSITIVE,0,0.457927942276001,0.9583852291107178,,0.9889459013938904
taxol,0.30000001192092896,Microtubule stabilizers,[0.31481472 0.3362022  0.34898308],1329,SENSITIVE,0,0.4467812776565552,0.968368649482727,,0.9909294247627258
taxol,0.30000001192092896,Microtubule stabilizers,[0.31704572 0.34134203 0.34161228],1330,SENSITIVE,0,0.5984569191932678,0.8917519450187683,,0.9832097291946411
taxol,0.30000001192092896,Microtubule stabilizers,[0.31502068 0.3422774  0.3427019 ],1331,SENSITIVE,0,0.6006832122802734,0.8931930065155029,,0.9839027523994446
taxol,0.30000001192092896,Microtubule stabilizers,[0.31985265 0.34218484 0.33796254],1332,SENSITIVE,0,0.5799812078475952,0.8985706567764282,,0.9798041582107544
taxol,0.30000001192092896,Microtubule stabilizers,[0.3166824  0.3398782  0.34343943],1333,SENSITIVE,0,0.5311666131019592,0.959439218044281,,0.9777591228485107
taxol,0.30000001192092896,Microtubule stabilizers,[0.31325445 0.336724   0.3500215 ],1334,SENSITIVE,0,0.2455572932958603,0.9234005212783813,,0.933950662612915
taxol,0.30000001192092896,Microtubule stabilizers,[0.31811392 0.3387517  0.3431344 ],1335,SENSITIVE,0,0.34360024333000183,0.9704618453979492,,0.9235910773277283
taxol,0.30000001192092896,Microtubule stabilizers,[0.3177277  0.33876663 0.34350568],1336,SENSITIVE,0,0.411620169878006,0.9736711978912354,,0.945203423500061
